0.513795 0.857913
0.354058 0.935223
0.304146 0.952626
0.916526 0.399975
0.982838 0.184471
0.151481 0.988460
0.493016 0.870020
0.933925 0.357469
0.478158 0.878274
0.745715 0.666266
0.324771 0.945793
0.807130 0.590374
0.478687 0.877986
0.249548 0.968362
0.997343 0.072852
0.299857 0.953984
0.326066 0.945347
0.605485 0.795856
0.308206 0.951320
0.951255 0.308405
0.878346 0.478025
0.246129 0.969237
0.431466 0.902129
0.949678 0.313227
0.639706 0.768619
0.363334 0.931659
0.476293 0.879287
0.467200 0.884152
0.185130 0.982714
0.004755 0.999989
0.474896 0.880042
0.698924 0.715196
0.358813 0.933409
0.779042 0.626972
0.615451 0.788176
0.341651 0.939827
0.930523 0.366233
0.108466 0.994100
0.275576 0.961279
0.408681 0.912677
0.854181 0.519976
0.600347 0.799740
0.215811 0.976435
0.332868 0.942973
0.849896 0.526951
0.213154 0.977019
0.632725 0.774377
0.175962 0.984397
0.818640 0.574308
0.940931 0.338598
0.127217 0.991875
0.696986 0.717085
0.187061 0.982348
0.558683 0.829381
0.646664 0.762775
0.826767 0.562545
0.922017 0.387150
0.122957 0.992412
0.293966 0.955816
0.107147 0.994243
0.127712 0.991811
0.768863 0.639414
0.806071 0.591819
0.486525 0.873667
0.547905 0.836541
0.421522 0.906818
0.828176 0.560468
0.478428 0.878127
0.529988 0.848005
0.103752 0.994603
0.887109 0.461559
0.384169 0.923263
0.704099 0.710101
0.102921 0.994690
0.717037 0.697035
0.553995 0.832520
0.316075 0.948734
0.349762 0.936839
0.729957 0.683493
0.134714 0.990884
0.290693 0.956816
0.857173 0.515028
0.831700 0.555225
0.477754 0.878494
0.415856 0.909430
0.478364 0.878161
0.304520 0.952506
0.337873 0.941192
0.601321 0.799007
0.598487 0.801133
0.445020 0.895521
0.729034 0.684478
0.367350 0.930083
0.251091 0.967964
0.215559 0.976491
0.915254 0.402876
0.672612 0.739995
0.043735 0.999043
0.393682 0.919247
0.202600 0.979261
0.147487 0.989064
0.280792 0.959769
0.586769 0.809754
0.851587 0.524214
0.383713 0.923453
0.303806 0.952734
0.405582 0.914059
0.699787 0.714351
0.653568 0.756867
0.135538 0.990772
0.834502 0.551005
0.944261 0.329197
0.992712 0.120515
0.666202 0.745771
0.422015 0.906589
0.408568 0.912728
0.144566 0.989495
0.726535 0.687129
0.746441 0.665452
0.745888 0.666072
0.325022 0.945706
0.191460 0.981500
0.474921 0.880028
0.692372 0.721541
0.442551 0.896743
0.690480 0.723351
0.607626 0.794223
0.115163 0.993347
0.734215 0.678917
0.001309 0.999999
0.317764 0.948170
0.881702 0.471807
0.282100 0.959385
0.904533 0.426404
0.733289 0.679917
0.665813 0.746119
0.208339 0.978057
0.138870 0.990311
0.365600 0.930772
0.861908 0.507065
0.274408 0.961613
0.200102 0.979775
0.806169 0.591685
0.267120 0.963663
0.866304 0.499517
0.228184 0.973618
0.675687 0.737188
